target_class,viewpoint_pair,viewpoint_1,viewpoint_2,scene_count,mean_viewpoint_1_target_ap50_95,mean_viewpoint_2_target_ap50_95,expected_pair_or_target_ap50_95,best_single_target_ap50_95_on_matched_scenes,pair_complementarity_gain_target_ap50_95,mean_viewpoint_1_target_strict_quality_iou50,mean_viewpoint_2_target_strict_quality_iou50,expected_pair_or_target_strict_quality_iou50,best_single_target_strict_quality_iou50_on_matched_scenes,pair_complementarity_gain_target_strict_quality_iou50,mean_viewpoint_1_target_match_confidence_iou50,mean_viewpoint_2_target_match_confidence_iou50,expected_pair_or_target_match_confidence_iou50,best_single_target_match_confidence_iou50_on_matched_scenes,pair_complementarity_gain_target_match_confidence_iou50,viewpoint_1_scene_win_rate,viewpoint_2_scene_win_rate,tie_rate
container,elhigh-radmid-az315 + elhigh-radnear-az315,elhigh-radmid-az315,elhigh-radnear-az315,8,0.934765625,0.9125,0.9375,0.934765625,0.0027343749999999556,0.8896751696251921,0.8860526269607427,0.8966386777982982,0.8896751696251921,0.006963508173106092,0.9384693130850792,0.9399923980236053,0.9428486600518227,0.9399923980236053,0.0028562620282173157,0.25,0.75,0.0
container,ellow-radnear-az180 + elmid-radnear-az135,ellow-radnear-az180,elmid-radnear-az135,9,0.8827869957544304,0.9221064829762295,0.9381663868257277,0.9221064829762295,0.01605990384949818,0.928902925750551,0.933805191200797,0.9406125629240726,0.933805191200797,0.006807371723275613,0.9582406746016608,0.9614961743354797,0.9630731145540873,0.9614961743354797,0.0015769402186075476,0.3333333333333333,0.6666666666666666,0.0
container,ellow-radnear-az315 + elmid-radnear-az180,ellow-radnear-az315,elmid-radnear-az180,9,0.7078362011609393,0.919020062096325,0.9468749999999999,0.919020062096325,0.02785493790367488,0.8238743168994248,0.9266521235078812,0.9334270665498603,0.9266521235078812,0.00677494304197912,0.9618280132611593,0.9587667981783549,0.9691855311393738,0.9618280132611593,0.007357517878214481,0.3333333333333333,0.6666666666666666,0.0
barrel,ellow-radnear-az000 + elmid-radmid-az315,ellow-radnear-az000,elmid-radmid-az315,9,0.9459150334743048,0.9605489421635865,0.986011904767818,0.9605489421635865,0.02546296260423142,0.9398716381568732,0.9350299594762875,0.9466285103951075,0.9398716381568732,0.0067568722382342905,0.9594562517272102,0.9582428336143494,0.9645512170261807,0.9594562517272102,0.005094965298970577,0.6666666666666666,0.3333333333333333,0.0
container,elhigh-radmid-az315 + elhigh-radnear-az135,elhigh-radmid-az315,elhigh-radnear-az135,8,0.8955989601214727,0.8601227684944336,0.9303571433361087,0.8955989601214727,0.034758183214636085,0.8677959002721907,0.8528564487444865,0.8745229813363746,0.8677959002721907,0.00672708106418396,0.9163333252072334,0.9151170700788498,0.9206429868936539,0.9163333252072334,0.004309661686420441,0.375,0.625,0.0
barrel,elmid-radfar-az045 + elmid-radmid-az045,elmid-radfar-az045,elmid-radmid-az045,8,0.8558323312460879,0.9236130939133943,0.9271431862753121,0.9236130939133943,0.0035300923619178137,0.8883257983772914,0.8893633535084287,0.896051163318142,0.8893633535084287,0.0066878098097133964,0.9297161027789116,0.9373463019728661,0.9380867183208466,0.9373463019728661,0.0007404163479804993,0.5,0.5,0.0
barrel,elhigh-radnear-az000 + ellow-radmid-az315,elhigh-radnear-az000,ellow-radmid-az315,10,0.9362786997689467,0.8325854905095996,0.9484912334083073,0.9362786997689467,0.01221253363936059,0.9224767786091614,0.92432755392304,0.9309629807657906,0.92432755392304,0.006635426842750647,0.9529917895793915,0.9568243443965911,0.9594081759452819,0.9568243443965911,0.002583831548690796,0.3,0.7,0.0
container,elhigh-radfar-az045 + elhigh-radnear-az135,elhigh-radfar-az045,elhigh-radnear-az135,8,0.8529724698606879,0.8665029770295535,0.8925967269177948,0.8665029770295535,0.026093749888241313,0.8558488157844382,0.867732243122251,0.8743165716314429,0.867732243122251,0.0065843285091919945,0.9119326546788216,0.9340973868966103,0.9351353645324707,0.9340973868966103,0.0010379776358604431,0.25,0.75,0.0
barrel,elhigh-radfar-az045 + ellow-radnear-az000,elhigh-radfar-az045,ellow-radnear-az000,8,0.9369027794818912,0.9195395680468957,0.9783333343019088,0.9369027794818912,0.04143055482001767,0.9042524105453946,0.9343910126356971,0.9408124443496133,0.9343910126356971,0.006421431713916181,0.9485811591148376,0.9554524123668671,0.9606055244803429,0.9554524123668671,0.0051531121134757996,0.5,0.5,0.0
barrel,elhigh-radnear-az135 + elmid-radmid-az180,elhigh-radnear-az135,elmid-radmid-az180,9,0.9129596570039552,0.897250773338624,0.9402744717635806,0.9129596570039552,0.027314814759625383,0.888445883814972,0.8998964718662168,0.9062522288687036,0.8998964718662168,0.006355757002486806,0.9362923834058974,0.9393437968360053,0.9444386296802096,0.9393437968360053,0.005094832844204311,0.4444444444444444,0.5555555555555556,0.0
barrel,ellow-radmid-az000 + elmid-radmid-az270,ellow-radmid-az000,elmid-radmid-az270,10,0.7662285221278637,0.8693763545632234,0.9097172636270393,0.8693763545632234,0.04034090906381593,0.9139827912061012,0.9054458127728129,0.9200612700275759,0.9139827912061012,0.00607847882147472,0.9544299840927124,0.9482029139995575,0.9551099896430969,0.9544299840927124,0.0006800055503844993,0.7,0.3,0.0
barrel,elhigh-radnear-az135 + ellow-radmid-az045,elhigh-radnear-az135,ellow-radmid-az045,8,0.8855815975626724,0.9060297631890779,0.9490488597463875,0.9060297631890779,0.04301909655730962,0.8877462147668052,0.9279166137033448,0.9339699603185312,0.9279166137033448,0.006053346615186417,0.9323483183979988,0.9543037489056587,0.9564322903752327,0.9543037489056587,0.0021285414695739746,0.5,0.5,0.0
male,elmid-radfar-az000 + elmid-radnear-az135,elmid-radfar-az000,elmid-radnear-az135,8,0.8489533099168692,0.8476424776762794,0.9142527877971466,0.8489533099168692,0.06529947788027735,0.9193368871019905,0.9291195662525862,0.935058522417624,0.9291195662525862,0.005938956165037812,0.9497537538409233,0.9623474553227425,0.9623474553227425,0.9623474553227425,0.0,0.25,0.75,0.0
container,ellow-radfar-az225 + elmid-radfar-az270,ellow-radfar-az225,elmid-radfar-az270,10,0.7811608963959715,0.926800000689427,0.9351944449477726,0.926800000689427,0.008394444258345568,0.8827863508626151,0.8979501943947291,0.9037493869231156,0.8979501943947291,0.005799192528386454,0.9331849217414856,0.9364509463310242,0.9427599012851715,0.9364509463310242,0.0063089549541472945,0.5,0.5,0.0
container,ellow-radmid-az315 + elmid-radfar-az090,ellow-radmid-az315,elmid-radfar-az090,8,0.8353815584093117,0.9248416819205543,0.9885424899705961,0.9248416819205543,0.06370080805004186,0.9329355389281657,0.9344168706709337,0.9400481152177296,0.9344168706709337,0.005631244546795866,0.9621785059571266,0.9557879343628883,0.9629848450422287,0.9621785059571266,0.0008063390851020813,0.5,0.5,0.0
container,ellow-radfar-az225 + ellow-radnear-az180,ellow-radfar-az225,ellow-radnear-az180,9,0.7083808702116334,0.8557898440026375,0.8839099688209282,0.8557898440026375,0.028120124818290737,0.8993948242945871,0.9362340257971908,0.9417860247272062,0.9362340257971908,0.005551998930015345,0.9382182425922818,0.9645654824044969,0.9659593635135226,0.9645654824044969,0.0013938811090257186,0.5555555555555556,0.4444444444444444,0.0
container,elhigh-radmid-az000 + elmid-radmid-az270,elhigh-radmid-az000,elmid-radmid-az270,9,0.8957314803175058,0.9397527651844726,0.9543515309237929,0.9397527651844726,0.014598765739320285,0.8945764964769126,0.9245927747028703,0.9299370030976463,0.9245927747028703,0.005344228394775996,0.947581946849823,0.9567490087615119,0.957496808634864,0.9567490087615119,0.0007477998733520508,0.3333333333333333,0.6666666666666666,0.0
container,elhigh-radfar-az090 + ellow-radfar-az225,elhigh-radfar-az090,ellow-radfar-az225,9,0.8951774709276212,0.597454309495641,0.8983024710104053,0.8951774709276212,0.0031250000827840463,0.8976119988733599,0.8100675015672247,0.9029274187105906,0.8976119988733599,0.005315419837230717,0.9401197499699063,0.8407145010100471,0.9412567350599501,0.9401197499699063,0.001136985090043785,0.6666666666666666,0.3333333333333333,0.0
barrel,ellow-radmid-az090 + elmid-radmid-az180,ellow-radmid-az090,elmid-radmid-az180,8,0.6453741143310463,0.8458042955974662,0.8593401129786786,0.8458042955974662,0.013535817381212456,0.7078808581754612,0.8746857135625965,0.8799975175567849,0.8746857135625965,0.005311803994188402,0.723790667951107,0.9336156621575356,0.9360760375857353,0.9336156621575356,0.002460375428199768,0.375,0.625,0.0
barrel,elhigh-radfar-az000 + ellow-radnear-az045,elhigh-radfar-az000,ellow-radnear-az045,9,0.9042962968548139,0.8379758255190486,0.91674074120654,0.9042962968548139,0.012444444351726092,0.8814722965268804,0.9260873862160486,0.9313878582600148,0.9260873862160486,0.00530047204396622,0.9292404121822782,0.9576489594247606,0.9594556225670708,0.9576489594247606,0.0018066631423102608,0.1111111111111111,0.8888888888888888,0.0
barrel,ellow-radmid-az270 + elmid-radmid-az045,ellow-radmid-az270,elmid-radmid-az045,9,0.7857247977093746,0.9369855972382513,0.940226337868613,0.9369855972382513,0.003240740630361727,0.8788498447724528,0.9020696266313806,0.9073653478191525,0.9020696266313806,0.005295721187771885,0.9353397223684523,0.9398510389857822,0.94265658987893,0.9398510389857822,0.0028055508931478235,0.2222222222222222,0.7777777777777778,0.0
container,elhigh-radfar-az045 + elmid-radmid-az270,elhigh-radfar-az045,elmid-radmid-az270,11,0.9401428590281443,0.9398863655825456,0.9787386368458921,0.9401428590281443,0.03859577781774781,0.9116903634979446,0.9267496100731094,0.9317410714221837,0.9267496100731094,0.004991461349074244,0.9420015757734125,0.9575742699883201,0.9589160680770874,0.9575742699883201,0.001341798088767332,0.5454545454545454,0.45454545454545453,0.0
container,elhigh-radfar-az090 + ellow-radmid-az315,elhigh-radfar-az090,ellow-radmid-az315,8,0.921484375,0.8890211669305615,0.975,0.921484375,0.053515624999999956,0.8834816931471909,0.9098185064600437,0.9147103650820974,0.9098185064600437,0.0048918586220536575,0.9341454952955246,0.9442707300186157,0.9470049515366554,0.9442707300186157,0.0027342215180397034,0.25,0.75,0.0
barrel,elmid-radfar-az225 + elmid-radmid-az000,elmid-radfar-az225,elmid-radmid-az000,8,0.8561049407016346,0.9150830852117626,0.9359164184209197,0.9150830852117626,0.020833333209157034,0.870512426867867,0.8921489431642384,0.8970004516046828,0.8921489431642384,0.004851508440444352,0.9314763620495796,0.9381985440850258,0.9389445781707764,0.9381985440850258,0.0007460340857505798,0.375,0.625,0.0
barrel,ellow-radmid-az090 + ellow-radnear-az225,ellow-radmid-az090,ellow-radnear-az225,8,0.7660119067337585,0.8854687519092113,0.9676562500186264,0.8854687519092113,0.08218749810941517,0.810514624163607,0.926581178454557,0.9314172531566798,0.926581178454557,0.004836074702122772,0.8365293219685555,0.9600758850574493,0.9615383520722389,0.9600758850574493,0.0014624670147895813,0.25,0.75,0.0
barrel,ellow-radfar-az225 + elmid-radfar-az225,ellow-radfar-az225,elmid-radfar-az225,9,0.7547587350293592,0.8931250946351573,0.9053142895169981,0.8931250946351573,0.012189194881840781,0.8177174444286095,0.861002208474128,0.8656589170489362,0.861002208474128,0.004656708574808155,0.9127631054984199,0.9174850781758627,0.9193940957387289,0.9174850781758627,0.001909017562866211,0.3333333333333333,0.6666666666666666,0.0
container,ellow-radnear-az135 + elmid-radmid-az315,ellow-radnear-az135,elmid-radmid-az315,9,0.9013393048376235,0.8917613375699863,0.9673174617962231,0.9013393048376235,0.06597815695859965,0.9521866798839724,0.9314785974761151,0.9568241399492151,0.9521866798839724,0.004637460065242682,0.9697330196698507,0.9663820862770081,0.9718225863244798,0.9697330196698507,0.002089566654629116,0.7777777777777778,0.2222222222222222,0.0
barrel,ellow-radmid-az270 + ellow-radnear-az090,ellow-radmid-az270,ellow-radnear-az090,8,0.8618164223175832,0.8909147066950203,0.950641814974602,0.8909147066950203,0.05972710827958172,0.8989265447048815,0.9401255357100138,0.9447129573373445,0.9401255357100138,0.004587421627330723,0.949372760951519,0.9600337743759155,0.9661166965961456,0.9600337743759155,0.0060829222202301025,0.125,0.875,0.0
barrel,ellow-radnear-az225 + elmid-radnear-az315,ellow-radnear-az225,elmid-radnear-az315,9,0.9472881073082274,0.9403935189048449,0.9737268522381783,0.9472881073082274,0.026438744929950908,0.9440336901306092,0.9184822621086006,0.9483197469888027,0.9440336901306092,0.004286056858193499,0.9667668408817716,0.9539925124910142,0.9688121610217624,0.9667668408817716,0.002045320139990814,0.6666666666666666,0.3333333333333333,0.0
barrel,elhigh-radfar-az225 + ellow-radmid-az000,elhigh-radfar-az225,ellow-radmid-az000,8,0.9058678824180202,0.8179991916680559,0.9058678824180202,0.9058678824180202,0.0,0.8707690469378915,0.8877469202563502,0.8920026790273559,0.8877469202563502,0.004255758771005702,0.9201331958174706,0.9381083399057388,0.9408571049571037,0.9381083399057388,0.0027487650513648987,0.25,0.75,0.0
male,ellow-radfar-az315 + elmid-radnear-az135,ellow-radfar-az315,elmid-radnear-az135,8,0.5416245363534655,0.843866802242293,0.8654142432456584,0.843866802242293,0.021547441003365364,0.5561370103256306,0.8919432669694096,0.8961691005254862,0.8919432669694096,0.00422583355607653,0.5937143359333277,0.9286289364099503,0.9382925629615784,0.9286289364099503,0.009663626551628113,0.25,0.75,0.0
container,elhigh-radnear-az090 + elmid-radnear-az270,elhigh-radnear-az090,elmid-radnear-az270,11,0.8622417373018283,0.949886364196286,0.9515909096508316,0.949886364196286,0.0017045454545455696,0.8970878329219797,0.9276489901811034,0.931835738362603,0.9276489901811034,0.0041867481814996665,0.9474941004406322,0.9593386324969205,0.9602893536741083,0.9593386324969205,0.0009507211771877522,0.18181818181818182,0.8181818181818182,0.0
container,elhigh-radmid-az000 + elmid-radnear-az270,elhigh-radmid-az000,elmid-radnear-az270,14,0.9119104873857926,0.8734303706227073,0.9464541374958821,0.9119104873857926,0.03454365011008953,0.8874163992937175,0.9090132058224187,0.9130673275872601,0.9090132058224187,0.004054121764841323,0.9313908432211194,0.9488216894013541,0.9494698771408626,0.9488216894013541,0.0006481877395084767,0.21428571428571427,0.7857142857142857,0.0
barrel,elhigh-radnear-az135 + elmid-radmid-az000,elhigh-radnear-az135,elmid-radmid-az000,8,0.9051860123979194,0.8958535891909291,0.9286458335816861,0.9051860123979194,0.02345982118376666,0.876877487079259,0.8917051473382616,0.8957122250109748,0.8917051473382616,0.004007077672713244,0.932495079934597,0.9352307915687561,0.9379366487264633,0.9352307915687561,0.0027058571577072144,0.5,0.5,0.0
barrel,elhigh-radmid-az090 + elhigh-radnear-az135,elhigh-radmid-az090,elhigh-radnear-az135,10,0.9346907547062896,0.9221488100176766,0.9611541670183341,0.9346907547062896,0.02646341231204452,0.9084086225466905,0.9152638808789121,0.9191854639053261,0.9152638808789121,0.003921583026413988,0.9550599813461303,0.9546246826648712,0.9595465123653412,0.9550599813461303,0.004486531019210815,0.3,0.7,0.0
barrel,elhigh-radmid-az045 + elmid-radmid-az000,elhigh-radmid-az045,elmid-radmid-az000,9,0.813249779884557,0.8856785759160752,0.9182094404907342,0.8856785759160752,0.032530864574658924,0.8477303106477119,0.8800312338300458,0.883915823680482,0.8800312338300458,0.003884589850436271,0.9235577980677286,0.9325891335805258,0.9325891335805258,0.9325891335805258,0.0,0.3333333333333333,0.6666666666666666,0.0
barrel,ellow-radfar-az000 + elmid-radmid-az000,ellow-radfar-az000,elmid-radmid-az000,13,0.5790777307592901,0.9102279446324956,0.9106382010396952,0.9102279446324956,0.0004102564071996051,0.6520259801514781,0.8739980031604258,0.8777873341755101,0.8739980031604258,0.003789331015084385,0.7002436702068036,0.9249216684928308,0.927079439163208,0.9249216684928308,0.002157770670377257,0.15384615384615385,0.8461538461538461,0.0
barrel,elhigh-radmid-az135 + elmid-radfar-az225,elhigh-radmid-az135,elmid-radfar-az225,8,0.9065972224291828,0.9531250008381903,0.9671875,0.9531250008381903,0.014062499161809683,0.8676405446446731,0.8988770488355549,0.9026084394504914,0.8988770488355549,0.0037313906149365472,0.9269754886627197,0.9324877113103867,0.9364954903721809,0.9324877113103867,0.004007779061794281,0.375,0.625,0.0
barrel,elmid-radmid-az000 + elmid-radnear-az135,elmid-radmid-az000,elmid-radnear-az135,10,0.8224671347716466,0.8697806488573608,0.9562206352374147,0.8697806488573608,0.0864399863800539,0.9108958621001797,0.9187233313907918,0.9224323063643165,0.9187233313907918,0.003708974973524737,0.9459833145141602,0.9444639205932617,0.9546372711658477,0.9459833145141602,0.008653956651687555,0.5,0.5,0.0
male,elhigh-radmid-az000 + ellow-radfar-az090,elhigh-radmid-az000,ellow-radfar-az090,8,0.9148789694941942,0.804705691197653,0.9256660060359057,0.9148789694941942,0.010787036541711426,0.8911104323452537,0.8741649111253853,0.8948041151772643,0.8911104323452537,0.0036936828320106585,0.9340209513902664,0.9223180413246155,0.9387823641300201,0.9340209513902664,0.004761412739753723,0.625,0.375,0.0
barrel,ellow-radnear-az090 + elmid-radfar-az225,ellow-radnear-az090,elmid-radfar-az225,9,0.8800565851423046,0.9585301432700395,0.9723793498857322,0.9585301432700395,0.013849206615692666,0.9444603309053679,0.902333834594792,0.9481117624430647,0.9444603309053679,0.00365143153769687,0.9626252783669366,0.9309410386615329,0.9643969006008573,0.9626252783669366,0.0017716222339206888,0.8888888888888888,0.1111111111111111,0.0
container,ellow-radfar-az315 + ellow-radmid-az045,ellow-radfar-az315,ellow-radmid-az045,8,0.8549995371423401,0.7428219954171252,0.9086814521842119,0.8549995371423401,0.05368191504187181,0.9355264214134831,0.9596842484886219,0.963228316737156,0.9596842484886219,0.003544068248534149,0.9653021767735481,0.9737834706902504,0.9761289581656456,0.9737834706902504,0.0023454874753952026,0.25,0.75,0.0
male,elhigh-radnear-az225 + ellow-radfar-az090,elhigh-radnear-az225,ellow-radfar-az090,8,0.9205499796347232,0.748301673226194,0.932833993094727,0.9205499796347232,0.01228401346000385,0.9086384363228106,0.8857820572840649,0.9119520586579313,0.9086384363228106,0.0033136223351206695,0.9472889378666878,0.9298811703920364,0.9500146731734276,0.9472889378666878,0.002725735306739807,0.75,0.25,0.0
rock,elhigh-radfar-az225 + elmid-radfar-az225,elhigh-radfar-az225,elmid-radfar-az225,8,0.9206013305833889,0.8297689827961652,0.9652971931316265,0.9206013305833889,0.04469586254823765,0.9295889957600605,0.9195571722915434,0.9328710475153268,0.9295889957600605,0.003282051755266302,0.9569395035505295,0.9555556029081345,0.9583970755338669,0.9569395035505295,0.0014575719833374023,0.5,0.5,0.0
container,elhigh-radmid-az000 + ellow-radmid-az090,elhigh-radmid-az000,ellow-radmid-az090,9,0.9452685172993535,0.6930612613512861,0.9452685172993535,0.9452685172993535,0.0,0.9211997806889072,0.8260341116637598,0.9244636646704925,0.9211997806889072,0.0032638839815852805,0.953074594338735,0.8522467613220215,0.9545882278018527,0.953074594338735,0.001513633463117725,0.6666666666666666,0.3333333333333333,0.0
container,elhigh-radfar-az045 + ellow-radmid-az315,elhigh-radfar-az045,ellow-radmid-az315,9,0.8794778048794878,0.8688904263091153,0.9566920805021402,0.8794778048794878,0.07721427562265237,0.8902020098537093,0.9227955860196168,0.925994393655406,0.9227955860196168,0.0031988076357892803,0.9371508227454292,0.9509348008367751,0.9521113899019029,0.9509348008367751,0.0011765890651278532,0.2222222222222222,0.7777777777777778,0.0
barrel,elhigh-radnear-az000 + ellow-radfar-az000,elhigh-radnear-az000,ellow-radfar-az000,10,0.9265703222461351,0.7996528987849264,0.9664583336003124,0.9265703222461351,0.0398880113541773,0.9346239574033586,0.9002725506707193,0.9378040582235716,0.9346239574033586,0.0031801008202130276,0.9570275008678436,0.9392254590988159,0.9584022700786591,0.9570275008678436,0.001374769210815474,0.8,0.2,0.0
container,elhigh-radmid-az225 + elmid-radnear-az135,elhigh-radmid-az225,elmid-radnear-az135,10,0.9456850773333464,0.9358615561943132,0.9797335610449179,0.9456850773333464,0.03404848371157154,0.9330205521749086,0.9544674686575348,0.9575062197172063,0.9544674686575348,0.0030387510596714407,0.9622678339481354,0.9724163234233856,0.9732185125350952,0.9724163234233856,0.0008021891117095947,0.1,0.9,0.0
barrel,elmid-radfar-az315 + elmid-radmid-az000,elmid-radfar-az315,elmid-radmid-az000,8,0.8696346847959847,0.8559435022879129,0.9082978248910083,0.8696346847959847,0.038663140095023585,0.8429804094253237,0.8738027907038894,0.8767662961182583,0.8738027907038894,0.00296350541436885,0.90505301207304,0.9259600415825844,0.9271001741290092,0.9259600415825844,0.0011401325464248657,0.25,0.75,0.0
barrel,ellow-radnear-az225 + elmid-radmid-az270,ellow-radnear-az225,elmid-radmid-az270,9,0.9014660513465418,0.872443181855811,0.9496527777777778,0.9014660513465418,0.048186726431236004,0.9426628202028289,0.9144280219418621,0.9455785270107806,0.9426628202028289,0.0029157068079517234,0.9664125376277499,0.9524317383766174,0.9664125376277499,0.9664125376277499,0.0,0.8888888888888888,0.1111111111111111,0.0
container,ellow-radfar-az180 + elmid-radnear-az270,ellow-radfar-az180,elmid-radnear-az270,8,0.7356825438021416,0.9755208333954215,0.9824404767315302,0.9755208333954215,0.006919643336108727,0.9343949917472822,0.9536091346835311,0.9565128341641262,0.9536091346835311,0.002903699480595101,0.9608789458870888,0.9751972481608391,0.9751972481608391,0.9751972481608391,0.0,0.125,0.875,0.0
barrel,elhigh-radnear-az135 + ellow-radnear-az225,elhigh-radnear-az135,ellow-radnear-az225,9,0.8704365086792007,0.8669058662372423,0.9518485456444914,0.8704365086792007,0.08141203696529065,0.8581027945877638,0.9257901160816261,0.9286656568498436,0.9257901160816261,0.0028755407682174994,0.9238455560472276,0.9580258660846286,0.9580258660846286,0.9580258660846286,0.0,0.2222222222222222,0.7777777777777778,0.0
container,elhigh-radnear-az270 + ellow-radnear-az225,elhigh-radnear-az270,ellow-radnear-az225,8,0.970859375083819,0.7714667355513907,0.980234375083819,0.970859375083819,0.009375000000000022,0.9330095843670412,0.9536972089836873,0.9565678423588215,0.9536972089836873,0.0028706333751342683,0.9631915017962456,0.9762430638074875,0.9773892909288406,0.9762430638074875,0.0011462271213531494,0.25,0.75,0.0
container,ellow-radmid-az090 + elmid-radmid-az270,ellow-radmid-az090,elmid-radmid-az270,10,0.8548690124169838,0.908233296795187,0.9595274886660254,0.908233296795187,0.05129419187083839,0.9420262420193932,0.9382436832441406,0.9448843825743399,0.9420262420193932,0.0028581405549467087,0.9660198748111725,0.9653391361236572,0.968596625328064,0.9660198748111725,0.002576750516891546,0.6,0.4,0.0
rock,ellow-radmid-az135 + elmid-radnear-az135,ellow-radmid-az135,elmid-radnear-az135,8,0.7258407757883625,0.97578125,0.9869270834838971,0.97578125,0.011145833483897083,0.8096630242429224,0.9573877318764561,0.960214869453921,0.9573877318764561,0.002827137577464889,0.8424420058727264,0.9733548909425735,0.9738522097468376,0.9733548909425735,0.0004973188042640686,0.125,0.875,0.0
container,ellow-radfar-az000 + ellow-radmid-az000,ellow-radfar-az000,ellow-radmid-az000,10,0.6712372927975778,0.7154423562962503,0.7620891813427211,0.7154423562962503,0.046646825046470775,0.7957284230564593,0.8155989420177481,0.8183849632959348,0.8155989420177481,0.0027860212781867233,0.8369732022285461,0.8498520910739898,0.8506840229034424,0.8498520910739898,0.0008319318294525146,0.1,0.8,0.1
container,elhigh-radfar-az090 + elmid-radnear-az090,elhigh-radfar-az090,elmid-radnear-az090,8,0.9036458349352081,0.940625,0.9453125,0.940625,0.004687499999999956,0.9029526052915413,0.9242276331766037,0.9269232868368111,0.9242276331766037,0.002695653660207409,0.9578531682491302,0.9677635133266449,0.9684301167726517,0.9677635133266449,0.0006666034460067749,0.25,0.75,0.0
container,elhigh-radfar-az045 + elmid-radnear-az270,elhigh-radfar-az045,elmid-radnear-az270,14,0.914284666453405,0.8823185775924431,0.9272462789762171,0.914284666453405,0.012961612522812138,0.9007576828518015,0.9182228731269289,0.9206618530556955,0.9182228731269289,0.002438979928766627,0.9377504672322955,0.9562931784561702,0.9564333643232074,0.9562931784561702,0.00014018586703712366,0.14285714285714285,0.8571428571428571,0.0
barrel,ellow-radnear-az045 + elmid-radfar-az090,ellow-radnear-az045,elmid-radfar-az090,8,0.7720409899750341,0.8622418981296274,0.8814694012762553,0.8622418981296274,0.01922750314662791,0.9014229196025383,0.857446272528188,0.9037429188987218,0.9014229196025383,0.002319999296183539,0.9377603083848953,0.9312001615762711,0.9505244344472885,0.9377603083848953,0.012764126062393188,0.875,0.125,0.0
barrel,elhigh-radmid-az000 + elmid-radnear-az135,elhigh-radmid-az000,elmid-radnear-az135,10,0.9091670469809701,0.8811625024335548,0.9486749821099579,0.9091670469809701,0.03950793512898787,0.8968059867633489,0.9199488867927151,0.9222587385769622,0.9199488867927151,0.00230985178424703,0.9360221326351166,0.9538094997406006,0.9545355618000031,0.9538094997406006,0.0007260620594025102,0.2,0.8,0.0
container,elhigh-radmid-az270 + ellow-radmid-az000,elhigh-radmid-az270,ellow-radmid-az000,9,0.8662216668274583,0.7591603354549749,0.8995550001607915,0.8662216668274583,0.033333333333333215,0.8573655957206567,0.8815100948574981,0.883766688314678,0.8815100948574981,0.0022565934571798785,0.920980605814192,0.9299700591299269,0.9307921595043607,0.9299700591299269,0.0008221003744337541,0.3333333333333333,0.6666666666666666,0.0
container,elhigh-radfar-az000 + elmid-radmid-az315,elhigh-radfar-az000,elmid-radmid-az315,8,0.9159683712753213,0.9345075461100427,0.9761364562595714,0.9345075461100427,0.04162891014952863,0.9216217538713005,0.9520612408312394,0.9542394868040978,0.9520612408312394,0.002178245972858317,0.9566922038793564,0.9693380296230316,0.9699534922838211,0.9693380296230316,0.0006154626607894897,0.25,0.75,0.0
male,ellow-radfar-az270 + elmid-radmid-az270,ellow-radfar-az270,elmid-radmid-az270,10,0.6494839798080336,0.8794805218060683,0.8830046532358974,0.8794805218060683,0.0035241314298291027,0.844248669022939,0.8967776512719283,0.8989278854721914,0.8967776512719283,0.002150234200263057,0.9219915866851807,0.9401004195213318,0.9408312916755677,0.9401004195213318,0.0007308721542358398,0.2,0.8,0.0
container,elhigh-radnear-az000 + elmid-radnear-az270,elhigh-radnear-az000,elmid-radnear-az270,10,0.9563098502750524,0.947426369125249,0.9811518831863083,0.9563098502750524,0.024842032911255862,0.939460037450327,0.9528134736719295,0.9549523673500208,0.9528134736719295,0.0021388936780912804,0.963385546207428,0.9705500721931457,0.9716647267341614,0.9705500721931457,0.0011146545410156694,0.2,0.8,0.0
container,elhigh-radnear-az315 + elmid-radnear-az270,elhigh-radnear-az315,elmid-radnear-az270,8,0.9484375001862645,0.9589062513863402,0.9828125001862645,0.9589062513863402,0.023906248799924312,0.9101926684540174,0.9383550406017962,0.9404635801827106,0.9383550406017962,0.0021085395809143925,0.9488928020000458,0.9591927528381348,0.9615015834569931,0.9591927528381348,0.0023088306188583374,0.25,0.75,0.0
barrel,elhigh-radfar-az270 + elmid-radfar-az225,elhigh-radfar-az270,elmid-radfar-az225,10,0.9796765060951536,0.874250237587313,0.9900401424479528,0.9796765060951536,0.010363636352799244,0.9016909730908782,0.9182578935844219,0.9203109855855786,0.9182578935844219,0.0020530920011566645,0.9402194201946259,0.9476996839046479,0.9499461591243744,0.9476996839046479,0.0022464752197265403,0.3,0.7,0.0
container,elhigh-radmid-az000 + elmid-radmid-az045,elhigh-radmid-az000,elmid-radmid-az045,8,0.9503442464714486,0.9699548616194063,0.9699548616194063,0.9699548616194063,0.0,0.9036062505483797,0.9262917160602981,0.9281358218250291,0.9262917160602981,0.00184410576473093,0.9460443779826164,0.9548468589782715,0.955510601401329,0.9548468589782715,0.0006637424230575562,0.25,0.75,0.0
